DATE,TIME,LATITUDE,LONGITUDE,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED
10/21/16,10:10,40.6394753,-73.9111095,2,0,0,0,0,0,2,0
12/6/16,23:12,40.8553528,-73.9183463,0,0,0,0,0,0,0,0
12/6/16,6:12,40.74091,-73.7266443,2,0,0,0,0,0,2,0
12/6/16,7:12,40.5880683,-73.9534179,0,0,0,0,0,0,0,0
12/6/16,7:12,40.8055069,-73.9379971,0,0,0,0,0,0,0,0
12/6/16,7:12,40.766755,-73.7825871,0,0,0,0,0,0,0,0
12/6/16,7:12,40.7390804,-73.8093592,0,0,0,0,0,0,0,0
11/1/16,22:11,40.5738309,-74.1217003,2,0,0,0,0,0,4,0
11/1/16,2:11,40.5847834,-73.9625504,0,0,0,0,0,0,0,0
10/21/16,11:10,40.8406506,-73.8370376,0,0,0,0,0,0,0,0
12/6/16,7:12,40.7258495,-73.8103243,0,0,0,0,0,0,0,0
12/6/16,8:12,40.7923026,-73.9504581,0,0,0,0,0,0,0,0
12/6/16,8:12,40.7540671,-73.9152662,0,0,0,0,0,0,0,0
12/6/16,8:12,40.7548814,-73.8540926,0,0,0,0,0,0,0,0
12/6/16,8:12,40.5765028,-74.1036882,0,0,0,0,0,0,0,0
12/6/16,8:12,40.5438696,-74.1444428,0,0,0,0,0,0,0,0
10/21/16,14:10,40.7246935,-73.9941806,0,0,0,0,0,0,0,0
10/21/16,14:10,40.7432053,-73.9799604,0,0,0,0,0,0,0,0
10/21/16,14:10,40.7574354,-73.9896333,0,0,0,0,0,0,0,0
10/21/16,14:10,40.6968646,-73.8153438,0,0,0,0,0,0,0,0
12/5/16,11:12,40.6334286,-73.9529755,0,0,0,0,0,0,0,0
12/5/16,11:12,40.6972045,-73.8133341,0,0,0,0,0,0,0,0
12/5/16,11:12,40.8256545,-73.8397228,1,0,0,0,0,0,1,0
12/5/16,11:12,40.7567642,-73.9671533,1,0,0,0,0,0,1,0
10/21/16,14:10,40.5962568,-73.766834,3,0,0,0,0,0,3,0
10/21/16,15:10,40.8723306,-73.8651777,0,0,0,0,0,0,0,0
10/21/16,15:10,40.6109011,-73.9252156,0,0,0,0,0,0,0,0
10/21/16,15:10,40.8070974,-73.9459787,0,0,0,0,0,0,0,0
10/21/16,15:10,40.8368694,-73.9489399,0,0,0,0,0,0,1,0
10/21/16,18:10,40.8960825,-73.8669163,0,0,0,0,0,0,0,0
12/5/16,16:12,40.6940665,-73.8014174,0,0,0,0,0,0,0,0
12/5/16,17:12,40.6232893,-74.1758039,0,0,0,0,0,0,0,0
12/5/16,18:11,40.8452502,-73.9149822,0,0,0,0,0,0,0,0
12/5/16,18:12,40.7594423,-73.7168277,0,0,0,0,0,0,0,0
10/21/16,19:10,40.6435221,-74.0761506,1,0,0,0,0,0,1,0
10/21/16,19:10,40.6083089,-74.1313061,1,0,0,0,0,0,1,0
10/21/16,1:10,40.7328333,-73.9741445,1,0,0,0,0,0,1,0
10/21/16,20:10,40.5906331,-73.9497508,0,0,0,0,0,0,0,0
12/5/16,19:12,40.844522,-73.8918713,0,0,0,0,0,0,0,0
12/5/16,19:12,40.8355466,-73.8779728,0,0,0,0,0,0,0,0
10/26/16,15:10,40.6337945,-74.0113274,0,0,0,0,0,0,0,0
10/26/16,15:10,40.5961601,-73.9610281,0,0,0,0,0,0,0,0
10/26/16,15:10,40.6165409,-73.97336,0,0,0,0,0,0,0,0
10/21/16,21:10,40.8366636,-73.8608663,0,0,0,0,0,0,0,0
10/21/16,21:10,40.6848783,-73.944228,0,0,0,0,0,0,0,0
10/21/16,21:10,40.7294733,-73.8654883,0,0,0,0,0,0,0,0
10/21/16,22:10,40.6695557,-73.8463307,0,0,0,0,0,0,0,0
10/21/16,22:10,40.7092393,-73.7569308,2,0,0,0,0,0,2,0
10/21/16,5:10,40.7801727,-73.9550925,0,0,0,0,0,0,0,0
10/21/16,5:10,40.7602699,-73.8304841,1,0,1,0,0,0,0,0
10/21/16,7:10,40.5306206,-74.1945392,0,0,0,0,0,0,0,0
10/21/16,7:10,40.7378817,-73.9887487,1,0,0,0,1,0,0,0
10/21/16,8:10,40.8466586,-73.8961762,0,0,0,0,0,0,0,0
10/21/16,8:10,40.7434822,-73.9214796,0,0,0,0,0,0,0,0
10/21/16,8:10,40.7140073,-73.9417147,1,0,1,0,0,0,0,0
12/3/16,0:12,40.8275449,-73.8998447,0,0,0,0,0,0,0,0
12/3/16,0:12,40.6794727,-73.9846773,0,0,0,0,0,0,0,0
12/3/16,0:12,40.64511,-73.9798817,0,0,0,0,0,0,0,0
12/3/16,12:12,40.701774,-73.9192025,1,0,1,0,0,0,0,0
12/3/16,13:12,40.5917559,-73.9082902,0,0,0,0,0,0,0,0
12/3/16,20:12,40.7069145,-73.9076183,0,0,0,0,0,0,0,0
12/3/16,20:12,40.7008398,-73.9949394,0,0,0,0,0,0,0,0
10/20/16,0:10,40.8131006,-73.8461076,0,0,0,0,0,0,0,0
10/20/16,0:10,40.7730962,-73.9188307,0,0,0,0,0,0,0,0
10/20/16,0:10,40.7804561,-73.9168286,0,0,0,0,0,0,0,0
10/20/16,0:10,40.7518865,-73.8627506,0,0,0,0,0,0,0,0
12/2/16,20:12,40.7684039,-73.808546,1,0,0,0,0,0,1,0
12/2/16,20:12,40.8452035,-73.9168781,1,0,0,0,0,0,1,0
12/2/16,21:12,40.6363872,-73.9461097,0,0,0,0,0,0,0,0
10/11/16,6:10,40.8563609,-73.8265073,0,0,0,0,0,0,0,0
11/30/16,20:11,40.850653,-73.8854852,1,0,1,0,0,0,0,0
11/30/16,7:11,40.6781923,-73.944623,0,0,0,0,0,0,0,0
11/30/16,7:11,40.6028821,-73.9841403,0,0,0,0,0,0,0,0
11/30/16,7:11,40.6766938,-73.9173942,0,0,0,0,0,0,0,0
11/30/16,7:11,40.7543157,-73.9781632,0,0,0,0,0,0,0,0
11/30/16,7:11,40.8069164,-73.9355612,0,0,0,0,0,0,0,0
10/22/16,10:10,40.8363929,-73.9158697,0,0,0,0,0,0,0,0
10/20/16,10:10,40.682243,-73.8222131,0,0,0,0,0,0,0,0
11/30/16,7:11,40.5926695,-74.1008184,0,0,0,0,0,0,0,0
10/22/16,11:10,40.6528929,-73.8667311,0,0,0,0,0,0,0,0
10/22/16,12:10,40.8511917,-73.9505508,0,0,0,0,0,0,0,0
10/22/16,12:10,40.7008903,-73.9422022,1,0,0,0,0,0,1,0
10/22/16,12:10,40.7008903,-73.9422022,1,0,0,0,0,0,1,0
10/20/16,16:10,40.6776719,-73.828758,0,0,0,0,0,0,0,0
10/20/16,16:10,40.7376915,-73.7685661,0,0,0,0,0,0,0,0
10/20/16,16:10,40.7570678,-73.7390234,0,0,0,0,0,0,0,0
10/20/16,16:10,40.6014776,-73.9930498,1,0,0,0,0,0,1,0
10/20/16,16:10,40.7621717,-73.8704003,2,0,0,0,0,0,2,0
11/30/16,7:11,40.8278893,-73.8982037,4,0,0,0,0,0,8,0
11/30/16,8:11,40.8399027,-73.8756121,0,0,0,0,0,0,0,0
11/29/16,15:11,40.7095307,-73.8047475,1,0,2,0,0,0,0,0
11/29/16,17:11,40.6321675,-74.0245206,0,0,0,0,0,0,0,0
11/29/16,17:11,40.6985147,-73.9212404,0,0,0,0,0,0,0,0
11/29/16,17:11,40.6813292,-73.9565652,0,0,0,0,0,0,0,0
11/7/16,8:11,40.7132852,-73.7357924,0,0,0,0,0,0,0,0
11/29/16,19:11,40.6875639,-73.914763,0,0,0,0,0,0,0,0
11/29/16,19:11,40.6448523,-73.9600159,1,0,1,0,0,0,0,0
11/29/16,19:11,40.6625522,-73.7328899,1,0,0,0,0,0,1,0
10/20/16,18:10,40.6891824,-73.9135313,0,0,0,0,0,0,0,0
10/20/16,18:10,40.7454163,-74.0081994,0,0,0,0,0,0,0,0
10/20/16,18:10,40.8440499,-73.9411417,0,0,0,0,0,0,0,0
11/29/16,21:11,40.6743283,-73.8011265,0,0,0,0,0,0,0,0
11/27/16,0:11,40.6661855,-73.9323556,0,0,0,0,0,0,0,0
11/27/16,13:11,40.7670928,-73.9796211,0,0,0,0,0,0,0,0
11/26/16,7:11,40.6390766,-73.9033632,0,0,0,0,0,0,0,0
11/26/16,7:11,40.7500736,-73.9863682,0,0,0,0,0,0,0,0
11/25/16,0:11,40.8231912,-73.8553122,0,0,0,0,0,0,0,0
11/25/16,0:11,40.6295389,-74.0195768,0,0,0,0,0,0,0,0
11/25/16,12:11,40.7804604,-73.9189265,0,0,0,0,0,0,0,0
11/25/16,13:11,40.76599,-73.7592112,0,0,0,0,0,0,0,0
11/25/16,13:11,40.8052248,-73.9321277,0,0,0,0,0,0,0,0
11/25/16,13:11,40.8971125,-73.9080589,0,0,0,0,0,0,0,0
11/25/16,20:11,40.7558074,-73.9864031,0,0,0,0,0,0,0,0
11/25/16,20:11,40.6801934,-73.740268,0,0,0,0,0,0,0,0
11/25/16,20:11,40.6868716,-73.8263906,0,0,0,0,0,0,0,0
11/25/16,20:11,40.5669774,-73.892371,0,0,0,0,0,0,0,0
11/25/16,20:11,40.7019617,-73.9440046,2,0,1,0,0,0,1,0
10/21/16,22:10,40.6721192,-73.8892236,0,0,0,0,0,0,0,0
10/21/16,22:10,40.670658,-73.9579745,0,0,0,0,0,0,0,0
11/25/16,20:11,40.6790056,-73.8195862,2,0,0,0,0,0,2,0
11/25/16,20:11,40.6898418,-73.8500701,3,0,0,0,0,0,3,0
11/25/16,21:11,40.8274253,-73.8682244,0,0,0,0,0,0,0,0
10/21/16,7:10,40.8736574,-73.8547251,1,0,0,0,0,0,1,0
11/23/16,14:11,40.8494024,-73.8983298,0,0,0,0,0,0,0,0
11/23/16,14:11,40.8340896,-73.8951407,0,0,0,0,0,0,0,0
11/23/16,15:11,40.685512,-73.9742808,0,0,0,0,0,0,0,0
11/23/16,15:11,40.6326333,-74.0125342,0,0,0,0,0,0,0,0
11/23/16,18:11,40.8040453,-73.9072235,0,0,0,0,0,0,0,0
10/20/16,14:10,40.8866627,-73.8311997,0,0,0,0,0,0,0,0
12/9/16,16:00,40.6896895,-73.9923627,0,0,0,0,0,0,0,0
12/9/16,16:00,40.6998478,-73.9910308,0,0,0,0,0,0,0,0
12/9/16,16:00,40.6956064,-73.9472916,0,0,0,0,0,0,0,0
12/9/16,17:50,40.7152631,-73.9763192,2,0,0,0,0,0,2,0
11/21/16,19:11,40.6726912,-73.7354311,0,0,0,0,0,0,0,0
11/21/16,2:11,40.8044046,-73.9216895,0,0,0,0,0,0,0,0
10/20/16,20:10,40.6961206,-73.9493575,2,0,0,0,0,0,2,0
10/20/16,23:10,40.7511289,-73.9773991,0,0,0,0,0,0,0,0
11/20/16,14:11,40.8238325,-73.876232,2,0,0,0,0,0,2,0
11/20/16,16:11,40.7202518,-73.8342963,1,0,0,0,0,0,1,0
10/19/16,19:10,40.8814391,-73.8487484,0,0,0,0,0,0,0,0
10/19/16,19:10,40.6801539,-73.9374935,0,0,0,0,0,0,0,0
11/20/16,5:11,40.8070339,-73.9397007,3,0,0,0,0,0,3,0
11/20/16,5:11,40.6433056,-73.9740952,4,0,0,0,0,0,4,0
11/20/16,6:11,40.762812,-73.9714858,0,0,0,0,0,0,0,0
11/20/16,8:11,40.6560853,-74.0058422,0,0,0,0,0,0,0,0
11/20/16,9:11,40.7357962,-74.0015516,0,0,0,0,0,0,0,0
11/20/16,9:11,40.770792,-73.9207867,0,0,0,0,0,0,0,0
10/20/16,9:10,40.8539783,-73.8425211,0,0,0,0,0,0,0,0
10/20/16,9:10,40.8082484,-73.9278386,0,0,0,0,0,0,0,0
10/20/16,9:10,40.6980036,-73.974788,1,0,0,0,1,0,0,0
10/19/16,0:10,40.63098,-74.0778512,2,0,0,0,0,0,2,0
11/19/16,11:11,40.7134398,-73.9088718,0,0,0,0,0,0,0,0
10/18/16,14:10,40.7146971,-73.7510635,0,0,0,0,0,0,0,0
10/18/16,14:10,40.7124946,-73.7844631,0,0,0,0,0,0,0,0
11/19/16,17:11,40.6291265,-74.0237017,0,0,0,0,0,0,0,0
10/18/16,18:10,40.6513986,-74.0105739,2,0,0,0,0,0,4,0
10/18/16,20:10,40.7773987,-73.9029892,0,0,0,0,0,0,0,0
10/18/16,20:10,40.6810065,-73.8195664,0,0,0,0,0,0,0,0
10/18/16,20:10,40.8206478,-73.9177141,1,0,1,0,0,0,0,0
11/19/16,20:11,40.6241708,-73.9704715,0,0,0,0,0,0,0,0
11/19/16,20:11,40.640237,-73.9059739,0,0,0,0,0,0,0,0
11/19/16,23:11,40.7072274,-73.8044981,0,0,0,0,0,0,0,0
10/19/16,10:10,40.7533182,-73.9725871,0,0,0,0,0,0,0,0
10/19/16,10:10,40.7604196,-73.9758293,0,0,0,0,0,0,0,0
10/19/16,10:10,40.7490947,-73.8906006,0,0,0,0,0,0,0,0
10/19/16,10:10,40.7663985,-73.780916,0,0,0,0,0,0,0,0
10/19/16,10:10,40.7982636,-73.929545,0,0,0,0,0,0,0,0
10/19/16,11:10,40.8281029,-73.8632185,0,0,0,0,0,0,0,0
10/19/16,12:10,40.6210577,-73.897051,0,0,0,0,0,0,0,0
10/19/16,12:10,40.8281151,-73.9310592,0,0,0,0,0,0,0,0
10/19/16,12:10,40.8916527,-73.8645246,0,0,0,0,0,0,0,0
10/19/16,14:10,40.72895,-73.9279233,0,0,0,0,0,0,0,0
10/19/16,14:10,40.7861411,-73.9392802,0,0,0,0,0,0,0,0
10/14/16,14:10,40.6349546,-73.9814305,0,0,0,0,0,0,0,0
10/14/16,14:10,40.6495223,-73.9125376,0,0,0,0,0,0,0,0
10/14/16,16:10,40.8081625,-73.9265219,0,0,0,0,0,0,0,0
10/14/16,19:10,40.6544566,-73.9607814,0,0,0,0,0,0,0,0
10/19/16,16:10,40.6733379,-73.7299987,0,0,0,0,0,0,0,0
10/19/16,16:10,40.8259384,-73.8591203,0,0,0,0,0,0,0,0
10/19/16,16:10,40.7557169,-73.7892177,1,0,0,0,0,0,1,0
10/19/16,17:10,40.6867454,-73.9788704,0,0,0,0,0,0,0,0
10/19/16,17:10,40.6420578,-74.02042,0,0,0,0,0,0,0,0
10/19/16,17:10,40.6420178,-73.9626516,0,0,0,0,0,0,0,0
10/19/16,17:10,40.5785159,-73.968015,0,0,0,0,0,0,0,0
10/19/16,17:10,40.640239,-73.9194608,0,0,0,0,0,0,0,0
10/19/16,17:10,40.6974043,-73.8363996,0,0,0,0,0,0,0,0
11/18/16,21:11,40.6512513,-73.8689472,0,0,0,0,0,0,0,0
11/18/16,21:11,40.6862342,-73.8241748,0,0,0,0,0,0,0,0
11/18/16,22:11,40.7255825,-73.9898692,0,0,0,0,0,0,0,0
11/18/16,22:11,40.7244792,-73.9906811,0,0,0,0,0,0,0,0
11/18/16,22:11,40.7236259,-74.0047875,0,0,0,0,0,0,0,0
11/18/16,22:11,40.7562464,-73.9853851,0,0,0,0,0,0,0,0
11/17/16,15:11,40.7614571,-73.7399764,0,0,0,0,0,0,0,0
10/12/16,9:10,40.7158343,-73.8137433,0,0,0,0,0,0,0,0
10/11/16,0:10,40.574886,-73.9739886,0,0,0,0,0,0,0,0
11/16/16,15:11,40.8353094,-73.9439682,1,0,0,0,0,0,1,0
11/16/16,15:11,40.7067023,-73.8336248,1,0,1,0,0,0,0,0
11/16/16,15:11,40.895468,-73.8771213,2,0,0,0,0,0,2,0
11/16/16,16:11,40.6128944,-73.9260381,0,0,0,0,0,0,0,0
11/16/16,16:11,40.7659905,-73.987123,0,0,0,0,0,0,0,0
11/16/16,18:11,40.7650075,-73.7717412,0,0,0,0,0,0,0,0
11/16/16,18:11,40.7157074,-73.8102197,0,0,0,0,0,0,0,0
11/16/16,7:11,40.703777,-73.9355563,0,0,0,0,0,0,0,0
11/16/16,7:11,40.6739812,-73.8993075,0,0,0,0,0,0,0,0
11/16/16,7:11,40.7194537,-73.9380195,0,0,0,0,0,0,0,0
11/16/16,7:11,40.7762371,-73.9558679,0,0,0,0,0,0,0,0
11/16/16,7:11,40.767205,-73.9100871,0,0,0,0,0,0,0,0
11/15/16,0:11,40.789433,-73.9475893,0,0,0,0,0,0,0,0
11/15/16,0:11,40.8246542,-73.9383081,0,0,0,0,0,0,0,0
11/15/16,11:11,40.5865521,-73.9661677,0,0,0,0,0,0,0,0
10/25/16,0:10,40.6884117,-73.8479278,0,0,0,0,0,0,0,0
10/19/16,22:10,40.762025,-74.0011515,0,0,0,0,0,0,0,0
10/19/16,22:10,40.7599125,-73.9588098,0,0,0,0,0,0,0,0
10/25/16,10:10,40.7668758,-73.979076,0,0,0,0,0,0,0,0
10/19/16,9:10,40.6737483,-73.8432315,6,0,0,0,0,0,6,0
10/18/16,10:10,40.7625822,-74.0003863,0,0,0,0,0,0,0,0
10/18/16,14:10,40.8202384,-73.9133935,0,0,0,0,0,0,0,0
10/18/16,14:10,40.8319466,-73.9198611,0,0,0,0,0,0,0,0
10/18/16,14:10,40.8504792,-73.8668341,0,0,0,0,0,0,0,0
10/18/16,14:10,40.644811,-74.0959676,0,0,0,0,0,0,0,0
10/18/16,16:10,40.6567341,-73.7674299,0,0,0,0,0,0,0,0
10/18/16,16:10,40.6230538,-74.1132634,0,0,0,0,0,0,0,0
10/18/16,16:10,40.6526925,-73.8638088,1,0,0,0,0,0,1,0
10/18/16,17:10,40.6897361,-73.7472876,0,0,0,0,0,0,0,0
11/12/16,17:11,40.7668456,-73.8382532,0,0,0,0,0,0,0,0
11/12/16,17:11,40.8408274,-73.9459579,0,0,0,0,0,0,0,0
11/12/16,18:11,40.6879989,-73.9975625,0,0,0,0,0,0,0,0
10/25/16,14:10,40.7318267,-73.9882626,0,0,0,0,0,0,0,0
10/25/16,14:10,40.7159187,-73.9993218,0,0,0,0,0,0,0,0
11/9/16,0:11,40.7395242,-73.9213219,0,0,0,0,0,0,0,0
11/9/16,10:11,40.6091048,-74.1263673,0,0,0,0,0,0,0,0
10/18/16,19:10,40.763547,-73.9693376,1,0,1,0,0,0,0,0
10/18/16,19:10,40.7017656,-73.8079259,1,0,1,0,0,0,0,0
10/18/16,19:10,40.7269122,-73.9003207,2,0,0,0,0,0,2,0
11/9/16,17:11,40.7634971,-73.8073364,0,0,0,0,0,0,0,0
11/9/16,17:11,40.6666971,-73.7671284,0,0,0,0,0,0,0,0
10/18/16,9:10,40.6736318,-73.9539999,1,0,0,0,1,0,0,0
10/17/16,0:10,40.749824,-73.9722023,0,0,0,0,0,0,0,0
10/17/16,0:10,40.7606005,-73.9643142,0,0,0,0,0,0,0,0
10/17/16,10:10,40.833719,-73.8286346,0,0,0,0,0,0,0,0
10/17/16,10:10,40.6931398,-73.7448478,0,0,0,0,0,0,0,0
10/17/16,11:10,40.8814391,-73.8487484,0,0,0,0,0,0,0,0
11/8/16,13:11,40.6053345,-73.7552743,0,0,0,0,0,0,0,0
11/8/16,17:11,40.6936492,-73.9833217,0,0,0,0,0,0,0,0
11/8/16,17:11,40.7067618,-73.8690148,0,0,0,0,0,0,0,0
10/25/16,17:10,40.8229458,-73.8681791,0,0,0,0,0,0,0,0
10/25/16,17:10,40.6785927,-73.8965352,0,0,0,0,0,0,0,0
10/17/16,12:10,40.6554832,-73.9229419,0,0,0,0,0,0,0,0
10/17/16,12:10,40.7258811,-73.9416863,0,0,0,0,0,0,0,0
10/17/16,13:10,40.8545636,-73.8694756,0,0,0,0,0,0,0,0
10/17/16,13:10,40.6131001,-73.9785731,0,0,0,0,0,0,0,0
10/17/16,13:10,40.768024,-73.9702814,0,0,0,0,0,0,0,0
11/8/16,17:11,40.6902483,-73.8249611,0,0,0,0,0,0,0,0
11/7/16,17:11,40.8068142,-73.9511264,0,0,0,0,0,0,0,0
11/7/16,17:11,40.7906273,-73.9424349,0,0,0,0,0,0,0,0
11/7/16,17:11,40.7259197,-73.8953397,0,0,0,0,0,0,0,0
10/17/16,13:10,40.7615419,-73.9555883,0,0,0,0,0,0,1,0
10/17/16,14:10,40.8178048,-73.9008782,0,0,0,0,0,0,0,0
10/17/16,14:10,40.64775,-73.906594,0,0,0,0,0,0,0,0
10/17/16,14:10,40.7349628,-73.9797897,0,0,0,0,0,0,0,0
10/17/16,14:10,40.7549515,-73.991442,0,0,0,0,0,0,0,0
10/17/16,14:10,40.7586447,-73.9813418,0,0,0,0,0,0,0,0
11/7/16,22:11,40.6663962,-73.8135639,0,0,0,0,0,0,0,0
12/9/16,7:12,40.8733535,-73.9287377,0,0,0,0,0,0,0,0
12/9/16,8:12,40.8652302,-73.9003737,0,0,0,0,0,0,0,0
12/9/16,8:12,40.6744874,-73.9305699,0,0,0,0,0,0,0,0
12/9/16,8:12,40.6777876,-73.9370415,0,0,0,0,0,0,0,0
10/17/16,16:10,40.6785456,-73.973429,0,0,0,0,0,0,0,0
10/17/16,17:10,40.6420525,-73.9525335,0,0,0,0,0,0,0,0
11/6/16,0:11,40.7670131,-73.9349355,0,0,0,0,0,0,0,0
11/6/16,0:11,40.7334973,-73.8703694,0,0,0,0,0,0,0,0
11/6/16,0:11,40.666439,-73.8347735,2,0,0,0,0,0,2,0
10/17/16,22:10,40.789469,-73.7842146,1,0,0,0,0,0,1,0
10/17/16,6:10,40.7314156,-74.0011763,0,0,0,0,0,0,0,0
10/17/16,6:10,40.7550471,-73.85707,0,0,0,0,0,0,0,0
11/5/16,21:11,40.6988491,-73.9385688,1,0,0,0,0,0,1,0
11/5/16,21:11,40.7086953,-73.9586899,1,0,0,0,1,0,0,0
10/17/16,6:10,40.7118451,-73.8597598,0,0,0,0,0,0,0,0
10/17/16,6:10,40.7242811,-73.8984378,0,0,0,0,0,0,0,0
10/17/16,7:10,40.8305215,-73.8758175,0,0,0,0,0,0,0,0
11/3/16,19:11,40.8040684,-73.9311544,0,0,0,0,0,0,0,0
11/3/16,19:11,40.7612258,-73.923787,1,0,0,0,1,0,0,0
10/27/16,17:10,40.5842549,-73.9637866,0,0,0,0,0,0,0,0
11/3/16,1:11,40.7657492,-73.8738264,0,0,0,0,0,0,0,0
11/3/16,1:11,40.6731102,-73.9995814,0,0,0,0,0,0,0,0
11/3/16,1:11,40.8213594,-73.8891053,1,0,0,0,0,0,1,0
11/2/16,11:11,40.6262661,-74.0754141,0,0,0,0,0,0,0,0
11/2/16,11:11,40.8702798,-73.8935216,1,0,0,0,0,0,1,0
10/26/16,17:10,40.696737,-73.9312427,0,0,0,0,0,0,0,0
11/2/16,12:11,40.755207,-73.996654,0,0,0,0,0,0,0,0
11/2/16,12:11,40.7570075,-73.9638721,0,0,0,0,0,0,0,0
11/2/16,14:11,40.6880421,-73.8327446,0,0,0,0,0,0,0,0
11/2/16,15:11,40.7236259,-74.0047875,0,0,0,0,0,0,0,0
10/26/16,6:10,40.7549873,-73.7453459,0,0,0,0,0,0,0,0
11/2/16,16:11,40.7538277,-73.7567898,0,0,0,0,0,0,0,0
11/2/16,16:11,40.6822652,-73.8451332,0,0,0,0,0,0,0,0
11/2/16,8:11,40.771155,-73.9796523,0,0,0,0,0,0,0,0
11/2/16,8:11,40.7361095,-73.745008,0,0,0,0,0,0,0,0
11/1/16,12:11,40.6835431,-73.9843735,0,0,0,0,0,0,0,0
11/1/16,12:11,40.7779733,-73.982156,0,0,0,0,0,0,0,0
11/1/16,14:11,40.7794328,-73.9136596,0,0,0,0,0,0,0,0
11/1/16,14:11,40.764651,-73.823484,0,0,0,0,0,0,0,0
11/1/16,14:11,40.5837331,-74.086541,0,0,0,0,0,0,0,0
11/1/16,16:11,40.8850317,-73.82711,0,0,0,0,0,0,0,0
11/1/16,17:11,40.7150813,-73.9924897,1,0,0,0,0,0,1,0
11/1/16,17:11,40.6825078,-73.8142983,1,0,0,0,1,0,0,0
11/1/16,18:11,40.8859946,-73.9013335,0,0,0,0,0,0,0,0
11/1/16,18:11,40.6443254,-74.0180605,0,0,0,0,0,0,0,0
11/1/16,18:11,40.7526555,-73.8914827,0,0,0,0,0,0,0,0
11/1/16,18:11,40.6669624,-73.7707754,0,0,0,0,0,0,0,0
11/1/16,1:11,40.7284923,-74.0053218,0,0,0,0,0,0,0,0
11/1/16,6:11,40.6521217,-73.896115,0,0,0,0,0,0,0,0
11/1/16,6:11,40.7016614,-73.9614533,0,0,0,0,0,0,0,0
11/1/16,6:11,40.747925,-73.973607,0,0,0,0,0,0,0,0
10/31/16,0:10,40.706781,-73.9088737,0,0,0,0,0,0,0,0
10/31/16,0:10,40.6206882,-74.1100138,0,0,0,0,0,0,0,0
10/14/16,20:10,40.6553757,-73.9597969,1,0,1,0,0,0,0,0
10/31/16,10:10,40.7203071,-73.9891124,0,0,0,0,0,0,0,0
10/31/16,5:10,40.853685,-73.8691664,0,0,0,0,0,0,0,0
10/31/16,7:10,40.8511013,-73.9046746,0,0,0,0,0,0,0,0
10/30/16,11:10,40.6634749,-73.9577772,0,0,0,0,0,0,0,0
12/2/16,17:12,40.5870788,-73.8138544,0,0,0,0,0,0,0,0
12/2/16,17:12,40.5732197,-74.1069911,0,0,0,0,0,0,0,0
12/2/16,18:12,40.838846,-73.8781619,0,0,0,0,0,0,0,0
10/29/16,0:10,40.7225802,-73.9404817,0,0,0,0,0,0,0,0
10/29/16,0:10,40.7388442,-73.8140362,2,0,0,0,0,0,4,0
12/2/16,20:12,40.8520677,-73.8686057,0,0,0,0,0,0,0,0
12/2/16,2:12,40.7416452,-74.0048609,0,0,0,0,0,0,0,0
12/2/16,5:12,40.8186175,-73.8891676,2,0,0,0,0,0,2,0
10/29/16,4:10,40.8082393,-73.9525847,3,0,0,0,0,0,3,0
12/1/16,0:12,40.728887,-73.9874513,0,0,0,0,0,0,0,0
12/1/16,12:12,40.6340731,-73.9788366,0,0,0,0,0,0,0,0
10/12/16,23:10,40.6291342,-74.0067225,1,0,0,0,0,0,1,0
10/12/16,23:10,40.7482152,-73.8784576,1,0,0,0,1,0,0,0
10/12/16,4:10,40.7614858,-73.9605992,1,0,0,0,0,0,1,0
12/1/16,14:12,40.7914069,-73.9356781,0,0,0,0,0,0,0,0
10/28/16,23:10,40.7532425,-73.9666173,0,0,0,0,0,0,0,0
10/28/16,23:10,40.7250046,-73.8209698,0,0,0,0,0,0,0,0
12/1/16,15:12,40.7423009,-73.7812212,0,0,0,0,0,0,0,0
12/1/16,16:12,40.6829293,-73.9642151,0,0,0,0,0,0,0,0
12/1/16,16:12,40.7408547,-73.9942767,0,0,0,0,0,0,0,0
12/1/16,16:12,40.650965,-73.9465304,1,0,0,0,0,0,1,0
12/1/16,16:12,40.5950296,-73.9547346,1,0,1,0,0,0,0,0
12/1/16,17:12,40.6554201,-73.9228879,0,0,0,0,0,0,0,0
12/1/16,17:12,40.6215812,-74.0227732,0,0,0,0,0,0,0,0
12/1/16,17:12,40.7210624,-73.9981962,0,0,0,0,0,0,0,0
12/1/16,17:12,40.8474611,-73.944234,0,0,0,0,0,0,0,0
12/1/16,17:12,40.8650713,-73.8718381,0,0,0,0,0,0,0,0
10/27/16,16:10,40.8284857,-73.8376275,0,0,0,0,0,0,0,0
12/1/16,19:12,40.7603116,-73.9716962,1,0,0,0,1,0,0,0
12/1/16,20:12,40.7630248,-73.9781387,0,0,0,0,0,0,0,0
12/1/16,20:12,40.6650736,-73.9273933,0,0,0,0,0,0,0,0
12/1/16,22:12,40.723044,-74.0032181,0,0,0,0,0,0,0,0
12/1/16,22:12,40.7481822,-73.9845171,0,0,0,0,0,0,0,0
12/1/16,22:12,40.7599125,-73.9588098,0,0,0,0,0,0,0,0
12/1/16,22:12,40.7498691,-73.8627259,0,0,0,0,0,0,0,0
